day;01004;03155;03159;03459;05120;05170;06435;06436;07111;07131;07132;07133;07134;07135;07137;07138;07140;07141;07143;07211;07231;07232;07233;07235;07311;07312;07313;07314;07315;07316;07317;07318;07319;07320;07331;07332;07333;07334;07335;07336;07337;07338;07339;07340;08236;09161;09162;09163;09171;09172;09173;09174;09175;09176;09177;09178;09179;09180;09181;09182;09183;09184;09185;09186;09187;09188;09189;09190;09261;09262;09263;09271;09272;09273;09274;09275;09276;09277;09278;09279;09361;09362;09363;09371;09372;09373;09374;09375;09376;09377;09461;09462;09463;09464;09471;09472;09473;09474;09475;09476;09477;09478;09479;09561;09562;09563;09564;09565;09571;09572;09573;09574;09575;09576;09577;09661;09662;09663;09671;09672;09673;09674;09675;09676;09677;09678;09679;09761;09762;09763;09764;09771;09772;09773;09774;09775;09776;09777;09778;09779;09780;10041;10042;10043;10044;10045;10046;11001;11002;11003;11004;11005;11006;11007;11008;11009;11010;11011;11012;12051;12052;12053;12054;12060;12061;12062;12063;12064;12065;12066;12067;12068;12069;12070;12071;12072;12073;13003;13004;13071;13072;13073;13074;13075;13076;14511;14521;14522;14523;14524;14612;14625;14626;14627;14628;14713;14729;14730;15001;15002;15003;15081;15082;15083;15084;15085;15086;15087;15088;15089;15090;15091;16051;16052;16053;16054;16055;16056;16061;16062;16063;16064;16065;16066;16067;16068;16069;16070;16071;16072;16073;16074;16075;16076;16077;99999
2014-KW34;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;2;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;3;1;0;1;0;0;0;5;0;5;0;0;0;0;1;0;0;3;0;0;0;1;1;0;1;2;0;0;0;1;0;0;2;0;0;1;10;2;2;2;2;0;0;0;3;0;0;3;3;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;1;0;3;0;0;0;0;2;2;0;2;1;1;1;0;1;1;0;0;0;0;4;0;1;0;0;2;0;2;0;0;0;0;2;1;1;1;1;0;0;4;3;3;11;0;3;4;6;1;1;0;1;1;0;0;0;2;6;8;0;6;6;4;0;1;4;1;3;0;1;2;3;4;7;8;5;3;4;3;3;9;7;2;1;3;1;5;4;3;1;1;0;0;0;1;2;1;6;0;2;0;1;0;3;1;0;0;0;1;2;2;2;4;0;1;0;0;0;1;0;0;2;0;0;3;0;0;1;0;0
2014-KW35;0;0;0;0;0;0;0;0;0;0;7;4;3;1;0;2;5;1;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;1;1;0;2;0;0;0;0;3;0;4;0;0;0;1;1;3;0;0;0;0;0;1;0;0;0;2;0;2;1;0;0;0;3;1;1;2;8;3;0;1;1;0;0;2;1;2;0;1;1;2;1;0;0;0;0;0;0;1;0;1;0;2;0;1;0;0;1;2;0;2;0;1;1;0;0;0;0;2;0;0;0;2;1;0;0;1;0;1;1;0;1;0;0;0;0;2;0;0;1;0;0;0;2;2;1;0;2;1;1;2;1;3;0;3;1;1;2;2;0;1;8;1;1;4;3;2;0;4;6;2;0;3;3;7;6;0;2;3;0;2;1;1;2;2;2;5;4;13;3;7;0;9;3;4;2;5;1;1;0;0;0;0;0;0;3;0;1;0;1;1;6;1;0;0;0;2;3;0;0;0;1;0;0;0;1;2;0;1;3;0;2;2;0;1;0;0;0
2014-KW36;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;1;0;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;2;0;0;2;4;0;0;0;0;1;1;0;2;1;0;0;0;0;0;2;0;0;2;0;0;0;4;2;1;1;3;3;8;0;1;0;0;0;0;4;0;1;1;1;1;1;0;0;0;2;1;1;0;3;1;1;0;0;1;0;0;2;1;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;4;0;1;0;2;1;3;8;0;1;4;0;3;1;0;1;0;1;0;0;5;2;3;0;4;3;5;0;3;0;6;2;1;7;5;5;0;1;5;4;4;0;1;4;6;3;5;0;12;0;4;2;8;0;3;0;0;0;1;1;0;4;0;0;0;1;0;1;2;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;2;1;0;2;1;0;2;2;0
2014-KW37;0;0;0;0;0;0;0;0;0;1;1;0;4;1;0;1;0;7;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;3;1;0;2;1;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;0;0;0;6;1;0;1;7;2;4;4;3;0;0;0;0;5;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;1;0;1;1;1;4;0;2;0;1;1;0;1;5;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;1;1;1;3;3;2;0;1;2;10;2;1;4;0;1;1;1;2;2;5;1;0;3;3;3;2;4;1;6;0;2;4;14;2;0;1;0;2;6;6;2;0;11;7;5;4;2;6;1;2;6;1;5;7;6;1;2;1;0;0;1;0;1;5;1;0;0;1;0;4;1;0;1;0;2;2;0;0;1;5;1;0;0;1;3;0;0;6;0;0;0;0;1;0;0;0
2014-KW38;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;1;2;0;1;2;0;1;2;0;5;1;0;0;1;1;1;1;1;0;0;0;3;1;2;0;4;1;1;2;0;0;0;4;1;0;0;5;3;7;0;3;0;0;3;0;4;1;0;2;1;1;2;0;1;0;2;1;0;3;0;2;2;3;0;0;1;0;1;0;0;5;2;1;0;2;0;0;0;0;0;2;0;1;0;0;1;0;2;7;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;3;1;2;1;1;1;3;2;1;3;1;1;2;4;1;2;3;0;1;0;8;4;1;5;2;2;2;0;1;11;6;6;2;2;0;2;2;2;2;7;2;9;1;4;2;4;1;5;4;2;2;7;0;0;1;0;0;3;0;0;6;1;0;4;1;0;4;1;2;2;0;2;0;2;1;1;0;1;0;0;1;0;2;0;0;0;0;3;0;0;2;0;0
2014-KW39;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;1;1;1;2;2;0;0;1;0;1;0;0;0;0;2;0;0;3;0;0;0;5;0;0;0;2;0;2;2;0;2;1;2;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;2;0;0;2;1;1;0;8;3;8;1;2;0;0;2;1;2;0;2;1;2;1;0;0;0;0;0;1;2;0;1;1;3;1;1;3;0;0;2;0;3;3;0;1;4;3;1;0;1;1;0;2;0;2;0;0;1;1;1;1;0;1;0;0;0;0;2;0;0;0;0;1;1;2;1;1;3;1;0;0;2;3;1;0;3;3;0;2;4;0;3;6;0;1;0;4;4;0;3;2;3;1;1;0;3;3;2;4;0;3;2;4;4;6;4;2;3;1;5;1;2;2;9;3;2;0;7;1;4;2;0;0;1;1;1;4;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0
2014-KW40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;1;1;2;1;0;0;0;1;1;0;2;0;0;0;0;1;1;0;0;1;0;1;0;2;0;0;2;0;1;1;1;0;1;4;1;0;1;9;1;5;1;2;0;1;0;1;3;1;1;5;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;3;0;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;1;1;1;0;0;0;0;1;1;2;1;3;2;0;1;0;0;3;0;2;0;0;2;0;0;2;1;0;1;5;0;1;1;2;4;0;6;2;1;0;2;1;4;5;0;1;2;1;4;0;1;3;4;1;0;6;6;0;3;2;8;0;1;0;3;1;1;0;2;0;0;0;1;3;2;0;2;1;0;2;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
2014-KW41;0;0;0;0;0;0;0;0;0;2;2;9;1;1;2;1;0;3;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;0;0;1;3;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;9;3;7;1;4;0;2;2;1;2;1;0;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;1;1;1;0;5;0;2;1;0;2;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3;0;1;1;3;2;1;1;1;0;6;1;0;0;1;1;1;1;3;3;3;0;0;1;1;4;0;1;3;4;3;3;2;8;0;1;2;3;0;2;3;2;5;0;1;6;7;8;4;4;3;3;2;2;4;8;1;0;2;0;1;2;1;0;0;0;0;1;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0
2014-KW42;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;3;0;0;0;0;0;0;1;1;0;0;2;0;1;0;0;1;0;5;1;0;0;2;0;0;0;2;2;1;3;4;1;7;0;0;0;0;1;0;1;0;0;1;2;0;0;0;1;1;1;1;0;0;0;2;0;0;0;0;1;0;2;3;0;1;4;1;0;2;0;0;2;1;0;0;0;1;1;0;2;0;4;1;0;0;0;0;2;0;0;0;0;3;0;2;1;1;0;0;0;0;0;0;0;4;0;1;1;2;3;3;3;1;3;2;0;0;2;6;2;0;3;1;9;1;3;4;3;3;0;2;1;1;1;2;1;3;5;1;4;2;4;3;2;1;2;2;2;4;9;2;2;1;0;0;2;0;0;3;0;1;1;0;1;3;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0
2014-KW43;0;0;0;0;0;0;0;0;0;2;1;1;1;1;2;1;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;0;1;0;2;0;0;1;0;0;2;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;8;0;0;0;15;8;3;0;0;0;1;0;1;2;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;2;1;0;0;1;0;0;0;3;0;2;1;4;0;0;2;2;0;0;2;1;0;3;0;0;2;3;2;0;1;0;2;1;3;2;3;0;2;1;0;1;1;5;2;0;3;1;9;5;3;3;3;2;2;0;0;1;7;1;3;2;0;0;3;1;0;1;1;0;1;1;1;3;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;3;1;1;0;0
2014-KW44;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;1;0;0;0;1;0;0;1;0;1;0;0;3;0;0;1;0;0;0;0;1;0;1;1;2;0;0;4;0;3;0;0;0;2;1;2;2;0;1;1;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;2;1;1;0;0;1;0;1;0;2;1;1;1;2;0;0;0;0;1;1;0;1;0;1;2;0;1;0;2;0;0;0;1;0;1;0;4;1;1;1;4;5;0;1;2;1;3;1;3;1;5;3;1;1;3;1;4;1;0;0;2;0;1;0;0;0;2;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2014-KW45;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;2;0;0;0;1;2;2;0;1;1;0;0;1;0;0;0;0;0;0;0;2;0;0;3;2;5;0;2;1;0;0;0;3;2;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;3;0;2;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;3;1;5;1;2;2;0;1;1;1;0;3;5;0;0;1;1;2;1;5;1;5;0;1;2;8;1;0;0;0;3;0;6;6;0;3;1;5;2;4;1;2;1;9;2;4;0;7;2;3;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0
2014-KW46;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;3;2;0;0;4;0;2;1;0;0;1;0;1;1;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;0;0;1;0;2;1;1;0;0;0;0;0;1;0;3;0;0;1;1;1;2;0;1;0;1;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;1;1;8;0;0;2;2;1;2;0;1;1;7;0;1;0;1;2;0;0;4;2;0;0;0;2;2;0;0;1;4;2;1;3;0;3;0;6;7;10;3;3;0;7;0;5;2;8;0;1;3;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0
2014-KW47;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;3;0;1;0;1;0;0;2;2;0;0;3;0;5;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;1;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;1;2;0;1;0;2;1;2;0;1;0;0;0;2;1;0;1;3;1;6;3;2;1;0;1;0;0;0;1;3;3;4;0;1;0;2;0;1;2;6;0;4;1;2;3;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;0;0;0
2014-KW48;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;2;1;3;0;0;2;1;0;0;6;3;6;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;4;1;0;0;1;0;0;3;0;1;0;1;1;0;0;1;2;0;0;0;9;4;0;1;1;0;5;2;3;5;4;1;6;7;2;1;1;3;5;0;0;0;5;2;1;0;0;0;2;0;1;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
2014-KW49;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;3;1;0;0;1;1;3;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;2;0;0;0;0;1;1;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;2;0;1;2;4;0;1;0;1;1;1;0;0;1;0;2;0;1;2;3;0;0;1;2;4;0;0;0;2;5;0;2;3;3;2;2;3;2;3;5;1;2;0;2;1;8;0;3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2014-KW50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;0;1;1;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;2;1;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;1;0;1;1;0;0;0;0;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;3;0;3;3;1;4;0;3;3;1;0;5;0;4;0;0;2;1;1;1;0;1;1;0;1;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
2014-KW51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;4;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;3;0;1;0;2;1;0;1;1;0;0;0;0;2;1;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;1;1;2;0;0;0;4;0;5;0;3;0;1;0;2;1;2;0;2;0;0;2;2;0;4;1;0;0;0;1;0;3;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2014-KW52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;1;0;0;0;0;1;0;4;1;0;0;1;1;0;0;0;0;0;4;3;0;2;0;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2015-KW01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015-KW02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;4;0;1;1;0;4;0;4;1;2;1;1;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2015-KW03;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;2;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;2;2;1;0;1;2;2;0;0;0;3;2;1;0;0;3;3;2;2;2;0;0;1;5;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
2015-KW04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;1;1;1;2;1;0;1;0;1;1;0;0;0;2;1;0;1;0;0;1;0;0;1;1;0;1;0;1;4;2;2;1;1;1;2;1;0;0;0;1;4;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2015-KW05;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;3;0;1;0;0;0;0;0;0;1;1;3;1;0;0;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;1;2;0;1;0;0;0;0;2;0;0;3;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015-KW06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;1;0;0;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;4;1;1;0;3;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2015-KW07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;0;0;2;0;2;3;0;1;0;0;0;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015-KW08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;1;0;3;0;2;2;0;0;0;0;1;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
